Age,Gender,Income,Education,Occupation
68,Male,1,Prof-school,Prof-specialty
55,Female,0,7th-8th,Priv-house-serv
41,Male,0,HS-grad,Transport-moving
36,Female,0,11th,Adm-clerical
35,Male,0,Bachelors,Protective-serv
62,Male,0,Bachelors,Prof-specialty
32,Female,0,Some-college,Tech-support
57,Male,1,Bachelors,Sales
42,Female,1,Bachelors,Prof-specialty
47,Female,1,HS-grad,Adm-clerical
34,Female,0,11th,Adm-clerical
19,Male,0,HS-grad,Handlers-cleaners
36,Male,0,11th,Machine-op-inspct
37,Male,1,Some-college,Exec-managerial
57,Male,1,Some-college,Craft-repair
43,Male,1,Assoc-acdm,Handlers-cleaners
51,Male,1,Bachelors,Exec-managerial
48,Male,0,Masters,Prof-specialty
50,Male,0,Bachelors,Craft-repair
28,Female,0,Bachelors,Adm-clerical
26,Male,0,HS-grad,Adm-clerical
35,Female,0,Assoc-acdm,Exec-managerial
26,Female,0,HS-grad,Machine-op-inspct
32,Female,0,Masters,Adm-clerical
37,Female,0,11th,Other-service
24,Female,0,HS-grad,nan
73,Female,1,Masters,nan
25,Female,0,Some-college,Other-service
31,Male,0,HS-grad,Farming-fishing
20,Male,0,HS-grad,Handlers-cleaners
26,Female,0,Bachelors,Exec-managerial
26,Female,0,11th,Other-service
43,Male,1,Bachelors,Prof-specialty
61,Female,0,HS-grad,Transport-moving
34,Female,0,Bachelors,Exec-managerial
43,Male,0,HS-grad,Transport-moving
33,Male,1,Some-college,Craft-repair
42,Male,1,Assoc-voc,Exec-managerial
42,Male,0,Some-college,Prof-specialty
18,Male,0,HS-grad,Exec-managerial
48,Male,0,Assoc-voc,Adm-clerical
41,Female,0,Bachelors,Prof-specialty
47,Male,1,Some-college,Machine-op-inspct
50,Female,0,Some-college,Adm-clerical
57,Female,0,Bachelors,Exec-managerial
21,Male,0,HS-grad,Handlers-cleaners
28,Male,1,Some-college,Protective-serv
42,Male,1,Masters,Exec-managerial
33,Male,1,HS-grad,Machine-op-inspct
53,Male,0,9th,Transport-moving
39,Male,0,Assoc-voc,Exec-managerial
17,Male,0,11th,Sales
35,Male,1,Bachelors,Prof-specialty
50,Female,1,Masters,Adm-clerical
58,Male,1,Bachelors,Sales
21,Male,0,Some-college,Craft-repair
66,Male,0,11th,Farming-fishing
59,Male,0,HS-grad,Prof-specialty
21,Male,0,HS-grad,Craft-repair
20,Male,0,Some-college,nan
25,Female,0,Bachelors,Exec-managerial
21,Male,0,HS-grad,Craft-repair
53,Male,1,HS-grad,Transport-moving
64,Female,1,HS-grad,Adm-clerical
19,Male,0,Some-college,Adm-clerical
59,Male,1,Doctorate,Craft-repair
36,Male,0,HS-grad,Craft-repair
55,Male,0,5th-6th,Sales
20,Female,0,Some-college,Tech-support
28,Female,0,HS-grad,Adm-clerical
34,Female,0,Some-college,Tech-support
20,Male,0,HS-grad,nan
41,Female,1,Bachelors,Tech-support
33,Male,0,Masters,Prof-specialty
24,Female,0,Some-college,Adm-clerical
42,Male,0,Some-college,Tech-support
28,Male,0,Assoc-voc,Craft-repair
58,Male,0,HS-grad,Machine-op-inspct
34,Male,0,HS-grad,Machine-op-inspct
22,Male,0,Some-college,Adm-clerical
26,Male,0,HS-grad,Machine-op-inspct
30,Female,1,Some-college,Adm-clerical
67,Male,1,Bachelors,Prof-specialty
46,Male,0,Masters,Prof-specialty
35,Male,0,Some-college,Craft-repair
42,Male,0,11th,Exec-managerial
24,Male,0,Some-college,Prof-specialty
18,Male,0,11th,nan
34,Male,0,Assoc-acdm,Other-service
21,Female,0,Some-college,Adm-clerical
49,Male,1,Bachelors,Sales
48,Female,0,HS-grad,Prof-specialty
25,Female,0,HS-grad,Adm-clerical
38,Male,1,Masters,Exec-managerial
28,Female,0,Some-college,Adm-clerical
22,Male,0,HS-grad,Sales
43,Female,0,7th-8th,Other-service
49,Male,1,HS-grad,Craft-repair
54,Female,0,Masters,Exec-managerial
35,Male,0,HS-grad,Farming-fishing
36,Male,0,HS-grad,Other-service
18,Male,0,11th,Machine-op-inspct
45,Female,0,HS-grad,Priv-house-serv
22,Female,0,HS-grad,Other-service
47,Female,0,Masters,Prof-specialty
23,Male,0,Bachelors,Transport-moving
36,Female,0,Masters,Prof-specialty
23,Male,0,10th,Other-service
53,Male,1,HS-grad,Adm-clerical
23,Male,0,Some-college,Handlers-cleaners
67,Female,0,Some-college,nan
51,Male,1,Some-college,Exec-managerial
52,Female,0,Some-college,Machine-op-inspct
47,Male,0,Bachelors,Exec-managerial
47,Male,0,10th,Machine-op-inspct
29,Male,0,Some-college,Other-service
19,Male,0,Some-college,Adm-clerical
66,Male,1,Bachelors,Exec-managerial
38,Male,0,Some-college,Machine-op-inspct
67,Male,1,HS-grad,nan
33,Male,0,Assoc-voc,Sales
51,Male,1,Bachelors,Exec-managerial
30,Male,0,HS-grad,Craft-repair
43,Male,1,Bachelors,Prof-specialty
29,Male,0,HS-grad,Craft-repair
38,Female,0,Some-college,Prof-specialty
58,Male,0,HS-grad,Craft-repair
56,Male,1,Doctorate,Prof-specialty
41,Male,0,HS-grad,Machine-op-inspct
43,Male,1,Assoc-acdm,Exec-managerial
50,Male,1,Bachelors,Exec-managerial
73,Male,0,Some-college,Sales
45,Male,1,Bachelors,Adm-clerical
18,Female,0,11th,Adm-clerical
33,Male,0,12th,Machine-op-inspct
20,Female,0,12th,Adm-clerical
37,Female,0,9th,Other-service
29,Female,0,HS-grad,Adm-clerical
22,Male,0,Some-college,Other-service
61,Male,1,Masters,Exec-managerial
27,Female,0,Bachelors,Prof-specialty
47,Female,0,Preschool,Sales
56,Female,0,HS-grad,Sales
26,Male,0,HS-grad,Craft-repair
30,Male,0,HS-grad,Exec-managerial
60,Male,1,Some-college,Exec-managerial
30,Male,0,10th,Other-service
28,Female,0,Some-college,Transport-moving
64,Male,0,HS-grad,Craft-repair
32,Male,0,HS-grad,Other-service
32,Male,0,Some-college,Handlers-cleaners
31,Female,0,Bachelors,Prof-specialty
36,Male,0,Some-college,Transport-moving
32,Male,1,12th,Craft-repair
49,Male,0,HS-grad,Craft-repair
40,Male,0,HS-grad,Machine-op-inspct
41,Male,0,HS-grad,Transport-moving
51,Male,0,Bachelors,Exec-managerial
45,Female,0,1st-4th,Machine-op-inspct
41,Female,0,Some-college,Adm-clerical
54,Female,0,Some-college,Other-service
19,Female,0,Some-college,Sales
36,Male,0,10th,Sales
45,Female,0,Some-college,Other-service
58,Male,0,HS-grad,Tech-support
60,Male,0,HS-grad,nan
34,Male,1,Some-college,Exec-managerial
58,Male,0,Assoc-voc,Exec-managerial
53,Female,0,HS-grad,Exec-managerial
42,Female,0,Assoc-acdm,Sales
49,Female,0,5th-6th,Machine-op-inspct
54,Male,0,Masters,Prof-specialty
64,Male,0,HS-grad,Other-service
62,Male,0,10th,nan
31,Male,0,Some-college,Other-service
28,Male,0,Masters,Adm-clerical
58,Male,0,Some-college,Sales
52,Male,0,7th-8th,Machine-op-inspct
22,Male,0,HS-grad,Tech-support
58,Male,1,Masters,Prof-specialty
25,Male,0,Some-college,Craft-repair
33,Female,0,Some-college,Exec-managerial
69,Male,0,HS-grad,Farming-fishing
18,Male,0,11th,Other-service
48,Female,0,12th,Sales
26,Male,0,Some-college,Handlers-cleaners
43,Male,0,Bachelors,Adm-clerical
35,Male,0,Some-college,Transport-moving
33,Female,0,Some-college,Other-service
52,Male,1,Some-college,Transport-moving
62,Female,0,HS-grad,Other-service
50,Male,1,Bachelors,Craft-repair
30,Male,0,HS-grad,Other-service
25,Female,0,HS-grad,Adm-clerical
19,Male,0,Some-college,Handlers-cleaners
58,Male,1,Bachelors,Sales
41,Female,0,HS-grad,Priv-house-serv
28,Male,0,HS-grad,Craft-repair
33,Female,0,Bachelors,Prof-specialty
51,Female,0,HS-grad,Sales
27,Male,0,HS-grad,Transport-moving
26,Male,0,Some-college,Craft-repair
19,Male,0,Some-college,Craft-repair
32,Male,0,Some-college,Protective-serv
27,Male,0,HS-grad,Sales
50,Male,1,HS-grad,Exec-managerial
29,Male,0,Some-college,Craft-repair
67,Male,0,Bachelors,Exec-managerial
53,Male,0,HS-grad,Craft-repair
58,Male,0,HS-grad,Sales
47,Male,1,Some-college,Prof-specialty
30,Male,0,HS-grad,Sales
40,Male,1,Prof-school,Prof-specialty
45,Male,0,Bachelors,Craft-repair
41,Male,0,10th,Craft-repair
26,Male,0,Assoc-acdm,Tech-support
27,Male,0,11th,Farming-fishing
44,Male,0,Assoc-acdm,Adm-clerical
72,Male,0,7th-8th,Farming-fishing
24,Male,0,HS-grad,Adm-clerical
34,Male,0,HS-grad,Transport-moving
66,Female,1,11th,Other-service
35,Male,0,Some-college,Sales
37,Male,0,11th,Craft-repair
65,Male,0,9th,Protective-serv
23,Male,0,HS-grad,Craft-repair
52,Male,0,HS-grad,nan
35,Male,0,Assoc-voc,Sales
43,Male,0,Some-college,Sales
46,Male,1,Bachelors,Adm-clerical
17,Female,0,10th,Sales
18,Female,0,HS-grad,nan
48,Male,0,HS-grad,Other-service
33,Male,0,Bachelors,Farming-fishing
31,Male,0,Some-college,Adm-clerical
28,Male,1,HS-grad,Exec-managerial
30,Male,0,HS-grad,Transport-moving
18,Male,0,11th,Handlers-cleaners
33,Male,0,HS-grad,Sales
46,Male,1,Masters,Exec-managerial
50,Female,0,Masters,Prof-specialty
43,Male,1,Bachelors,Sales
29,Male,0,HS-grad,Transport-moving
18,Male,0,HS-grad,Farming-fishing
47,Male,1,Bachelors,Prof-specialty
28,Male,0,HS-grad,Exec-managerial
60,Female,0,Assoc-voc,Other-service
34,Male,0,HS-grad,Handlers-cleaners
25,Female,0,Some-college,Adm-clerical
19,Male,0,HS-grad,Protective-serv
35,Male,0,HS-grad,Handlers-cleaners
41,Female,0,Some-college,Adm-clerical
23,Male,0,Some-college,nan
69,Male,0,Some-college,Exec-managerial
44,Male,1,Doctorate,Prof-specialty
49,Male,1,Bachelors,Sales
31,Male,0,HS-grad,Protective-serv
36,Male,1,Bachelors,Tech-support
33,Female,0,Some-college,Other-service
35,Male,0,Assoc-acdm,Handlers-cleaners
53,Male,1,HS-grad,Craft-repair
32,Male,1,Some-college,Tech-support
26,Male,0,11th,Sales
40,Female,0,Bachelors,Exec-managerial
35,Male,1,Masters,Prof-specialty
52,Male,0,HS-grad,Exec-managerial
32,Female,0,Bachelors,nan
18,Female,0,HS-grad,Adm-clerical
58,Male,1,Prof-school,Prof-specialty
26,Male,0,HS-grad,Adm-clerical
33,Male,0,HS-grad,Craft-repair
39,Male,0,Masters,Exec-managerial
47,Male,0,Bachelors,Sales
33,Male,0,HS-grad,Craft-repair
28,Male,0,Some-college,Craft-repair
48,Female,0,Masters,Prof-specialty
67,Male,1,Bachelors,Sales
22,Male,0,Some-college,Sales
62,Female,0,Some-college,Prof-specialty
42,Male,0,Masters,Prof-specialty
53,Male,0,Doctorate,Prof-specialty
64,Male,0,9th,Other-service
29,Male,0,Bachelors,Tech-support
51,Female,1,Bachelors,Exec-managerial
64,Male,0,HS-grad,Transport-moving
24,Male,1,11th,Prof-specialty
47,Male,0,12th,Adm-clerical
35,Male,1,Assoc-voc,Craft-repair
31,Female,0,Masters,Exec-managerial
64,Female,0,HS-grad,Handlers-cleaners
38,Female,1,Masters,Prof-specialty
42,Male,1,Masters,Prof-specialty
46,Male,0,11th,Craft-repair
37,Male,0,HS-grad,Adm-clerical
30,Male,0,Bachelors,Prof-specialty
33,Male,0,HS-grad,Machine-op-inspct
52,Male,0,Bachelors,Prof-specialty
21,Female,0,HS-grad,Adm-clerical
48,Male,0,HS-grad,Other-service
22,Male,0,12th,Machine-op-inspct
20,Male,0,HS-grad,Machine-op-inspct
80,Male,1,Bachelors,Exec-managerial
47,Female,0,Assoc-acdm,Adm-clerical
35,Male,1,Bachelors,Exec-managerial
37,Male,1,HS-grad,Sales
73,Female,0,HS-grad,Adm-clerical
45,Female,0,HS-grad,Other-service
34,Male,0,HS-grad,Farming-fishing
35,Male,0,HS-grad,Machine-op-inspct
41,Female,1,Masters,Prof-specialty
36,Male,0,HS-grad,Craft-repair
40,Male,1,Some-college,Handlers-cleaners
26,Male,0,Bachelors,nan
27,Male,0,HS-grad,Sales
52,Male,1,HS-grad,Transport-moving
45,Female,0,Masters,Prof-specialty
39,Male,0,HS-grad,Adm-clerical
30,Male,0,HS-grad,Craft-repair
38,Male,1,Some-college,Sales
43,Male,1,Bachelors,Exec-managerial
20,Male,0,Some-college,Sales
38,Male,1,Doctorate,Prof-specialty
30,Male,0,11th,Handlers-cleaners
30,Male,0,Assoc-voc,Adm-clerical
59,Male,0,HS-grad,Craft-repair
30,Male,0,Some-college,Exec-managerial
43,Female,0,Bachelors,Sales
49,Female,0,Assoc-voc,Adm-clerical
40,Female,0,Prof-school,Prof-specialty
34,Female,0,11th,Other-service
47,Male,0,HS-grad,Farming-fishing
57,Male,0,HS-grad,Craft-repair
64,Male,1,Masters,Prof-specialty
35,Male,0,HS-grad,Handlers-cleaners
39,Male,1,Some-college,Sales
90,Female,0,10th,nan
30,Male,0,HS-grad,Exec-managerial
71,Male,1,7th-8th,Transport-moving
29,Male,0,Bachelors,Craft-repair
40,Male,1,10th,Craft-repair
39,Male,0,Some-college,Sales
53,Male,1,Bachelors,Prof-specialty
50,Male,0,Bachelors,Sales
50,Male,0,Some-college,Machine-op-inspct
28,Male,0,Bachelors,Prof-specialty
79,Male,0,10th,nan
70,Female,0,Bachelors,Farming-fishing
44,Male,0,Some-college,Craft-repair
41,Male,0,HS-grad,Protective-serv
27,Female,0,Some-college,Adm-clerical
19,Male,0,HS-grad,Other-service
18,Female,0,11th,Sales
37,Male,1,Masters,Exec-managerial
20,Female,0,Some-college,Sales
33,Male,0,Some-college,Sales
53,Male,1,Assoc-acdm,Transport-moving
56,Male,0,HS-grad,Machine-op-inspct
18,Female,0,HS-grad,Sales
54,Female,0,Masters,Prof-specialty
40,Male,0,7th-8th,Other-service
45,Male,0,7th-8th,Machine-op-inspct
27,Female,0,HS-grad,Adm-clerical
48,Female,0,Some-college,Exec-managerial
35,Male,1,HS-grad,Sales
27,Male,0,Some-college,Machine-op-inspct
72,Male,1,Bachelors,nan
27,Female,0,HS-grad,Sales
22,Male,0,Some-college,Farming-fishing
29,Female,0,Assoc-voc,Adm-clerical
34,Female,0,Bachelors,nan
51,Male,0,HS-grad,Farming-fishing
54,Female,0,Assoc-acdm,nan
25,Female,0,Bachelors,Sales
35,Male,1,Bachelors,Prof-specialty
36,Female,0,Doctorate,Prof-specialty
57,Female,0,HS-grad,Tech-support
28,Male,0,Some-college,Sales
34,Female,0,Some-college,Adm-clerical
58,Female,0,HS-grad,Tech-support
37,Male,1,Masters,Exec-managerial
61,Male,1,Bachelors,Exec-managerial
48,Male,1,Bachelors,Sales
64,Male,0,11th,Transport-moving
50,Male,0,10th,Farming-fishing
34,Male,0,HS-grad,Handlers-cleaners
21,Male,0,Some-college,nan
59,Female,0,HS-grad,Other-service
75,Female,0,Some-college,Adm-clerical
30,Female,0,Bachelors,Adm-clerical
26,Male,0,Assoc-voc,Transport-moving
20,Female,0,HS-grad,Sales
53,Female,0,Some-college,Adm-clerical
48,Male,1,Masters,Prof-specialty
33,Male,0,HS-grad,Craft-repair
47,Male,0,Some-college,Craft-repair
51,Female,0,Bachelors,Exec-managerial
54,Male,0,HS-grad,Prof-specialty
51,Male,1,Bachelors,Exec-managerial
47,Female,0,Bachelors,Adm-clerical
34,Male,1,Some-college,Exec-managerial
31,Male,0,HS-grad,Tech-support
42,Male,1,Some-college,Sales
24,Female,0,Some-college,Adm-clerical
18,Male,0,Some-college,nan
79,Male,0,7th-8th,Other-service
38,Female,0,HS-grad,Sales
67,Male,1,HS-grad,Exec-managerial
25,Female,0,Some-college,Machine-op-inspct
47,Male,0,Bachelors,Machine-op-inspct
25,Female,0,HS-grad,Prof-specialty
24,Female,0,9th,nan
24,Female,0,Some-college,nan
47,Female,1,Bachelors,Exec-managerial
46,Female,0,HS-grad,Exec-managerial
26,Male,0,HS-grad,Sales
32,Male,0,HS-grad,Machine-op-inspct
26,Female,0,Prof-school,Prof-specialty
52,Female,0,Assoc-voc,Adm-clerical
61,Male,0,HS-grad,Adm-clerical
46,Female,0,Assoc-voc,Tech-support
41,Male,0,Some-college,Machine-op-inspct
48,Male,0,HS-grad,Sales
41,Male,1,Bachelors,Prof-specialty
47,Male,0,Assoc-voc,Transport-moving
33,Male,0,HS-grad,Transport-moving
22,Male,0,Some-college,Sales
57,Male,1,Masters,Sales
20,Female,0,Some-college,Sales
64,Male,0,HS-grad,Craft-repair
36,Male,0,Bachelors,Craft-repair
18,Female,0,12th,nan
40,Male,0,HS-grad,Craft-repair
28,Female,0,HS-grad,nan
40,Male,0,HS-grad,Sales
31,Male,0,HS-grad,Other-service
32,Male,0,Bachelors,Farming-fishing
42,Female,0,5th-6th,Handlers-cleaners
22,Male,0,Some-college,nan
25,Male,0,Some-college,Adm-clerical
27,Female,0,Some-college,Adm-clerical
21,Female,0,Some-college,nan
47,Male,1,Bachelors,Prof-specialty
56,Male,0,HS-grad,Craft-repair
31,Female,0,Some-college,Other-service
29,Female,1,Bachelors,Sales
17,Male,0,10th,Other-service
38,Male,0,HS-grad,Handlers-cleaners
31,Male,1,11th,Transport-moving
23,Female,0,HS-grad,Sales
24,Female,0,Bachelors,Other-service
25,Male,0,HS-grad,Transport-moving
64,Male,0,Bachelors,nan
44,Female,0,Some-college,Adm-clerical
48,Female,0,Some-college,Exec-managerial
35,Male,0,11th,Craft-repair
35,Male,0,Bachelors,Other-service
38,Male,0,Masters,Prof-specialty
68,Male,0,Some-college,Adm-clerical
59,Female,0,HS-grad,Other-service
43,Female,0,Bachelors,Prof-specialty
28,Male,0,Some-college,Sales
50,Male,0,Bachelors,Exec-managerial
45,Female,0,HS-grad,Other-service
17,Female,0,11th,Sales
44,Male,1,Masters,Prof-specialty
26,Female,0,Some-college,Adm-clerical
27,Male,0,Some-college,Sales
40,Male,1,Some-college,Adm-clerical
45,Male,0,Masters,Prof-specialty
43,Male,1,Bachelors,Prof-specialty
28,Male,0,Some-college,Farming-fishing
54,Female,0,Some-college,Other-service
43,Female,1,Bachelors,Exec-managerial
40,Male,1,Bachelors,Tech-support
19,Female,0,Some-college,Sales
24,Male,0,Some-college,Farming-fishing
20,Male,0,HS-grad,Machine-op-inspct
55,Male,0,HS-grad,Exec-managerial
39,Male,0,12th,Craft-repair
22,Female,0,Assoc-acdm,Adm-clerical
44,Male,1,Assoc-voc,Prof-specialty
30,Female,0,Some-college,Adm-clerical
74,Female,0,HS-grad,Sales
30,Male,0,Some-college,Craft-repair
31,Female,0,Some-college,Exec-managerial
56,Female,0,HS-grad,nan
59,Female,0,HS-grad,Craft-repair
24,Female,0,Bachelors,Adm-clerical
21,Male,0,5th-6th,Farming-fishing
51,Male,1,Some-college,Craft-repair
20,Female,0,Some-college,nan
33,Male,0,HS-grad,Craft-repair
51,Female,1,Assoc-acdm,Prof-specialty
20,Female,0,Some-college,Sales
59,Male,0,HS-grad,Craft-repair
31,Female,0,Bachelors,Prof-specialty
39,Male,0,Some-college,Craft-repair
31,Male,0,Some-college,Prof-specialty
46,Female,0,HS-grad,nan
23,Female,0,Some-college,nan
57,Male,1,Bachelors,Exec-managerial
67,Male,0,Doctorate,nan
35,Male,0,1st-4th,Exec-managerial
40,Male,1,Doctorate,Exec-managerial
17,Male,0,11th,Other-service
34,Male,0,Bachelors,Prof-specialty
33,Male,1,HS-grad,Craft-repair
47,Female,0,Bachelors,Exec-managerial
49,Male,1,Bachelors,Exec-managerial
24,Female,0,Bachelors,Adm-clerical
28,Female,0,Some-college,Tech-support
30,Male,0,Some-college,Craft-repair
31,Male,0,10th,Craft-repair
40,Male,0,HS-grad,Handlers-cleaners
46,Male,0,HS-grad,Sales
54,Male,0,5th-6th,Machine-op-inspct
27,Male,0,Some-college,nan
50,Male,0,Bachelors,Exec-managerial
35,Female,0,9th,Exec-managerial
44,Male,0,HS-grad,Machine-op-inspct
46,Male,0,Some-college,Adm-clerical
22,Female,0,Bachelors,Prof-specialty
38,Female,0,Some-college,Other-service
46,Male,1,Some-college,Exec-managerial
81,Female,0,7th-8th,Exec-managerial
36,Male,0,HS-grad,Craft-repair
28,Male,1,HS-grad,Craft-repair
58,Male,0,7th-8th,nan
51,Male,0,Some-college,Handlers-cleaners
37,Female,0,Some-college,nan
45,Female,0,Some-college,Machine-op-inspct
40,Male,0,HS-grad,Craft-repair
44,Male,1,Masters,Sales
35,Male,0,HS-grad,Machine-op-inspct
34,Female,0,Bachelors,Prof-specialty
25,Female,0,Some-college,Other-service
66,Male,0,HS-grad,Transport-moving
30,Male,0,Bachelors,Tech-support
40,Female,0,9th,Other-service
43,Male,0,Bachelors,Transport-moving
43,Female,0,Some-college,Other-service
44,Female,0,Assoc-acdm,Adm-clerical
48,Female,0,Some-college,Prof-specialty
42,Male,1,Masters,Sales
25,Male,1,Assoc-voc,Craft-repair
33,Male,0,HS-grad,Other-service
28,Male,1,Bachelors,Prof-specialty
24,Male,0,Bachelors,Exec-managerial
29,Male,0,Bachelors,Sales
51,Male,1,HS-grad,Prof-specialty
47,Male,0,Some-college,Craft-repair
45,Male,0,Some-college,Craft-repair
36,Female,0,Assoc-voc,Adm-clerical
54,Male,0,11th,Transport-moving
23,Female,0,Some-college,Tech-support
36,Male,0,HS-grad,Other-service
44,Male,0,HS-grad,Craft-repair
27,Female,1,Assoc-voc,Tech-support
53,Female,0,Assoc-acdm,Sales
30,Female,0,Some-college,Craft-repair
67,Male,1,HS-grad,Adm-clerical
24,Female,0,Masters,Sales
33,Male,0,Assoc-voc,Craft-repair
29,Female,0,Bachelors,Prof-specialty
51,Female,0,Bachelors,Sales
44,Male,0,HS-grad,Other-service
27,Male,0,11th,Machine-op-inspct
36,Male,1,Some-college,Craft-repair
57,Female,0,Bachelors,Prof-specialty
43,Female,0,HS-grad,Other-service
62,Male,0,HS-grad,Craft-repair
53,Female,0,Assoc-acdm,Exec-managerial
44,Male,0,HS-grad,Transport-moving
44,Male,1,Some-college,Protective-serv
22,Female,0,Some-college,Sales
57,Male,1,Bachelors,Exec-managerial
52,Male,0,HS-grad,Machine-op-inspct
66,Male,0,HS-grad,Transport-moving
37,Male,0,HS-grad,Farming-fishing
33,Male,0,9th,Handlers-cleaners
34,Male,1,HS-grad,Exec-managerial
23,Male,1,HS-grad,Transport-moving
36,Male,0,HS-grad,Craft-repair
50,Male,1,Masters,Prof-specialty
39,Female,0,HS-grad,Other-service
50,Male,0,Assoc-voc,Other-service
23,Female,0,Assoc-acdm,Farming-fishing
47,Female,0,5th-6th,nan
39,Male,1,Some-college,Protective-serv
43,Female,1,Bachelors,Tech-support
23,Female,0,Bachelors,Adm-clerical
44,Male,1,Prof-school,Prof-specialty
57,Male,0,11th,Farming-fishing
47,Female,0,HS-grad,Other-service
28,Female,0,7th-8th,Machine-op-inspct
17,Male,0,11th,Handlers-cleaners
43,Female,0,Masters,Sales
47,Male,1,Bachelors,Exec-managerial
53,Male,0,10th,Exec-managerial
26,Female,0,Some-college,Sales
46,Male,1,Doctorate,Prof-specialty
20,Female,0,Some-college,Adm-clerical
48,Female,1,Bachelors,Protective-serv
49,Female,1,HS-grad,Exec-managerial
52,Male,0,HS-grad,Tech-support
35,Male,0,HS-grad,Other-service
51,Male,0,HS-grad,Craft-repair
31,Female,1,Masters,Exec-managerial
42,Male,0,HS-grad,Farming-fishing
41,Male,0,Some-college,Sales
46,Male,0,Bachelors,Farming-fishing
25,Male,1,Assoc-voc,Sales
23,Male,0,HS-grad,Handlers-cleaners
43,Male,0,Bachelors,Handlers-cleaners
41,Male,0,Some-college,Adm-clerical
29,Male,1,Bachelors,Prof-specialty
27,Female,1,Bachelors,Prof-specialty
24,Female,0,Bachelors,Sales
44,Female,1,Some-college,Exec-managerial
31,Male,0,HS-grad,Adm-clerical
43,Male,0,Some-college,Craft-repair
41,Female,1,HS-grad,Protective-serv
43,Male,0,Some-college,Transport-moving
50,Male,1,Some-college,Sales
70,Male,0,11th,Farming-fishing
78,Male,0,HS-grad,Farming-fishing
21,Male,0,Some-college,nan
26,Female,0,Some-college,Sales
73,Female,0,HS-grad,Adm-clerical
47,Male,0,HS-grad,Exec-managerial
39,Male,1,HS-grad,Machine-op-inspct
61,Male,0,HS-grad,Other-service
45,Male,0,HS-grad,Adm-clerical
47,Male,0,HS-grad,Sales
38,Female,0,Bachelors,Other-service
21,Female,0,HS-grad,Machine-op-inspct
46,Male,1,Assoc-voc,Sales
23,Female,0,Bachelors,Adm-clerical
28,Male,1,Some-college,Exec-managerial
18,Female,0,Some-college,Adm-clerical
50,Male,0,9th,Prof-specialty
34,Male,0,Assoc-voc,Craft-repair
30,Female,0,Bachelors,Prof-specialty
53,Male,0,1st-4th,Machine-op-inspct
63,Male,0,Bachelors,Farming-fishing
62,Male,0,HS-grad,Craft-repair
28,Male,0,HS-grad,Transport-moving
39,Male,0,10th,Craft-repair
28,Male,0,Some-college,Transport-moving
44,Male,0,Some-college,Farming-fishing
26,Male,0,Bachelors,Craft-repair
32,Male,0,11th,Craft-repair
39,Male,0,Masters,Exec-managerial
70,Male,0,9th,nan
27,Female,0,Bachelors,Prof-specialty
31,Male,0,Prof-school,Prof-specialty
61,Male,1,HS-grad,Protective-serv
32,Male,0,10th,Other-service
21,Male,0,Some-college,nan
24,Female,0,11th,Prof-specialty
39,Male,1,Some-college,Transport-moving
29,Male,0,Some-college,Machine-op-inspct
52,Male,1,HS-grad,Exec-managerial
26,Male,0,HS-grad,Handlers-cleaners
30,Female,0,Assoc-acdm,Tech-support
70,Male,0,HS-grad,Adm-clerical
29,Male,0,HS-grad,Handlers-cleaners
32,Female,0,Some-college,Adm-clerical
32,Male,0,HS-grad,Handlers-cleaners
58,Male,0,12th,Craft-repair
75,Male,0,11th,Sales
37,Male,0,Bachelors,Craft-repair
39,Male,0,HS-grad,Other-service
66,Male,1,HS-grad,Exec-managerial
46,Male,0,HS-grad,Craft-repair
49,Male,1,Bachelors,Protective-serv
32,Male,0,10th,Craft-repair
20,Female,0,HS-grad,Exec-managerial
44,Male,0,Some-college,Machine-op-inspct
42,Female,1,Bachelors,Exec-managerial
34,Male,0,HS-grad,Craft-repair
37,Male,1,HS-grad,Protective-serv
22,Male,0,Some-college,Handlers-cleaners
21,Female,0,Some-college,nan
33,Male,0,HS-grad,Adm-clerical
54,Male,1,HS-grad,Adm-clerical
36,Male,1,Bachelors,Sales
36,Female,0,HS-grad,Adm-clerical
44,Male,1,Assoc-acdm,Exec-managerial
49,Female,1,Bachelors,Sales
40,Male,0,HS-grad,Transport-moving
49,Male,1,HS-grad,Craft-repair
31,Male,0,HS-grad,Other-service
81,Male,0,Some-college,Tech-support
40,Male,0,HS-grad,Machine-op-inspct
47,Male,0,Some-college,Other-service
39,Male,1,HS-grad,Transport-moving
42,Male,0,HS-grad,Handlers-cleaners
29,Male,1,7th-8th,Craft-repair
40,Male,0,HS-grad,Exec-managerial
28,Female,1,Bachelors,Prof-specialty
19,Male,0,HS-grad,nan
32,Female,0,Assoc-voc,Exec-managerial
35,Male,0,Some-college,Exec-managerial
35,Male,0,Assoc-acdm,nan
52,Female,0,Masters,Prof-specialty
17,Female,0,12th,Other-service
23,Female,0,HS-grad,Adm-clerical
76,Male,0,7th-8th,Other-service
41,Male,0,Doctorate,Prof-specialty
46,Female,0,HS-grad,Exec-managerial
49,Male,1,Bachelors,Sales
60,Male,0,HS-grad,Handlers-cleaners
65,Male,0,HS-grad,nan
62,Female,0,HS-grad,Adm-clerical
46,Male,1,Assoc-acdm,Prof-specialty
50,Male,0,HS-grad,Transport-moving
39,Female,0,Assoc-voc,Adm-clerical
20,Male,0,Some-college,Other-service
38,Male,0,Bachelors,Exec-managerial
